distance,traffic,weather,stock,delay,eta
649,Low,Clear,No,0,12.316666666666666
1833,Low,Clear,Yes,0,31.05
1488,Low,Rain,Yes,0,26.3
322,Medium,Rain,No,1,8.366666666666667
1235,High,Clear,Yes,0,22.083333333333332
1874,Low,Rain,No,1,34.233333333333334
41,High,Clear,Yes,0,1.6833333333333333
1397,Medium,Rain,Yes,1,25.283333333333335
519,Medium,Rain,No,1,11.65
1253,Medium,Rain,Yes,1,22.883333333333333
697,Low,Rain,No,1,14.116666666666667
295,Low,Rain,No,1,7.416666666666667
1314,Low,Clear,No,1,23.9
1509,High,Rain,No,1,29.15
1188,Low,Rain,No,1,22.8
224,Medium,Clear,No,1,5.733333333333333
638,Medium,Rain,Yes,0,12.133333333333333
794,High,Rain,Yes,1,15.233333333333333
1769,Medium,Clear,Yes,0,30.483333333333334
1523,Medium,Rain,Yes,1,27.383333333333333
503,Medium,Clear,No,1,10.383333333333333
306,Medium,Rain,Yes,0,6.6
856,Medium,Rain,Yes,0,15.766666666666667
639,Medium,Rain,Yes,0,12.15
384,Medium,Rain,No,1,9.4
1468,Low,Rain,No,1,27.466666666666665
544,Low,Clear,No,0,10.566666666666666
57,High,Rain,Yes,1,2.95
1051,Low,Clear,No,1,19.516666666666666
1773,Low,Rain,Yes,0,31.05
936,Medium,Rain,Yes,0,17.1
1649,High,Clear,Yes,0,28.983333333333334
523,Medium,Rain,Yes,0,10.216666666666667
702,Medium,Rain,Yes,0,13.2
41,Low,Rain,Yes,0,1.6833333333333333
1332,Medium,Clear,No,1,24.7
478,High,Clear,Yes,0,8.966666666666667
1588,Low,Rain,No,1,29.466666666666665
861,High,Rain,No,1,17.85
1233,Medium,Clear,Yes,0,21.55
1347,High,Rain,Yes,1,24.95
456,High,Clear,No,1,10.1
697,Low,Clear,No,0,13.116666666666667
1633,Low,Clear,No,1,29.216666666666665
1403,Medium,Clear,No,1,25.883333333333333
1861,Medium,Clear,Yes,0,32.016666666666666
74,Low,Rain,No,1,3.7333333333333334
1638,High,Clear,No,1,30.3
1674,Medium,Rain,Yes,1,29.9
1628,High,Clear,No,1,30.133333333333333
410,High,Rain,No,1,10.333333333333332
211,High,Clear,No,1,6.016666666666667
1664,High,Rain,Yes,1,30.233333333333334
343,Low,Clear,No,0,7.216666666666667
414,High,Rain,No,1,10.4
1262,Medium,Rain,Yes,1,23.033333333333335
637,Medium,Clear,No,1,12.616666666666667
1661,Low,Rain,Yes,0,29.183333333333334
1601,Low,Clear,Yes,0,27.183333333333334
1495,High,Rain,No,1,28.916666666666668
806,High,Clear,Yes,0,14.433333333333334
852,High,Rain,Yes,1,16.2
149,Low,Rain,No,1,4.983333333333333
1041,Low,Clear,No,1,19.35
1987,Low,Clear,No,1,35.11666666666667
1246,Low,Clear,No,1,22.766666666666666
1363,Medium,Clear,Yes,0,23.716666666666665
1302,High,Rain,No,1,25.7
296,Low,Rain,No,1,7.433333333333334
1093,Low,Clear,No,1,20.216666666666665
770,Low,Rain,Yes,0,13.833333333333334
1761,Medium,Clear,Yes,0,30.35
405,High,Clear,Yes,0,7.75
485,Medium,Rain,Yes,0,9.583333333333334
1065,High,Rain,Yes,1,20.25
105,Low,Clear,Yes,0,1.75
1475,Medium,Rain,Yes,1,26.583333333333332
1622,Medium,Rain,Yes,1,29.033333333333335
875,Low,Rain,Yes,0,15.583333333333334
980,Low,Rain,Yes,0,17.333333333333332
202,Medium,Rain,No,1,6.366666666666667
336,Low,Clear,No,0,7.1
306,Low,Clear,No,0,6.6
1226,High,Rain,Yes,1,22.933333333333334
1266,Medium,Rain,Yes,1,23.1
787,Medium,Rain,No,1,16.116666666666667
381,High,Rain,Yes,1,8.35
1762,Medium,Clear,No,1,31.866666666666667
1438,Medium,Clear,No,1,26.466666666666665
401,Medium,Rain,No,1,9.683333333333334
736,Medium,Rain,Yes,0,13.766666666666667
1860,High,Rain,No,1,35.0
1867,Low,Clear,Yes,0,31.616666666666667
1597,High,Clear,No,1,29.616666666666667
808,Medium,Rain,No,1,16.46666666666667
737,Low,Rain,Yes,0,13.283333333333333
288,High,Rain,Yes,1,6.8
1973,High,Clear,No,1,35.88333333333333
1440,Medium,Clear,No,1,26.5
144,Medium,Rain,No,1,5.4
1175,High,Clear,No,1,22.583333333333332
1954,Medium,Clear,No,1,35.06666666666667
217,Low,Clear,Yes,0,3.6166666666666667
1666,High,Clear,Yes,0,29.266666666666666
157,Medium,Rain,No,1,5.616666666666667
1121,Low,Clear,No,1,20.683333333333334
1525,High,Clear,Yes,0,26.916666666666668
1660,Medium,Rain,No,1,31.166666666666668
475,Medium,Rain,No,1,10.916666666666668
755,Low,Clear,No,0,14.083333333333334
1531,Medium,Clear,No,1,28.016666666666666
53,High,Rain,Yes,1,2.8833333333333333
1851,Low,Rain,Yes,0,32.35
406,Medium,Rain,Yes,0,8.266666666666666
994,High,Rain,Yes,1,18.566666666666666
978,High,Clear,No,1,18.8
1397,High,Clear,Yes,0,24.783333333333335
198,High,Clear,No,1,5.8
1851,High,Rain,Yes,1,33.35
1377,Medium,Clear,Yes,0,23.95
1034,Low,Rain,No,1,20.233333333333334
1871,Medium,Rain,Yes,1,33.18333333333334
1218,High,Rain,Yes,1,22.8
766,Medium,Rain,No,1,15.766666666666667
850,Low,Clear,No,0,15.666666666666666
1065,High,Clear,No,1,20.75
916,Low,Rain,Yes,0,16.266666666666666
1097,High,Clear,Yes,0,19.783333333333335
1918,Low,Rain,Yes,0,33.46666666666667
1201,Medium,Rain,No,1,23.516666666666666
1430,Medium,Rain,No,1,27.333333333333332
1177,High,Rain,No,1,23.616666666666667
1812,Medium,Rain,Yes,1,32.2
795,Low,Rain,Yes,0,14.25
1412,Medium,Rain,No,1,27.033333333333335
66,Medium,Clear,No,1,3.1
1157,High,Clear,No,1,22.283333333333335
349,Low,Clear,Yes,0,5.816666666666666
18,Medium,Rain,No,1,3.3
1762,Medium,Clear,No,1,31.866666666666667
431,High,Rain,Yes,1,9.183333333333334
1950,Medium,Rain,Yes,1,34.5
1217,Low,Rain,Yes,0,21.783333333333335
1871,High,Rain,Yes,1,33.68333333333334
842,High,Rain,Yes,1,16.03333333333333
140,Low,Clear,Yes,0,2.3333333333333335
145,Low,Rain,No,1,4.916666666666666
212,High,Clear,No,1,6.033333333333333
1397,Low,Rain,No,1,26.283333333333335
1880,High,Rain,No,1,35.33333333333333
234,Medium,Rain,No,1,6.9
230,High,Clear,No,1,6.333333333333334
229,High,Clear,No,1,6.316666666666666
236,Medium,Rain,Yes,0,5.433333333333334
920,Medium,Clear,No,1,17.333333333333336
1850,Medium,Rain,No,1,34.33333333333333
728,Low,Clear,Yes,0,12.133333333333333
1276,Low,Clear,No,1,23.266666666666666
1828,Medium,Clear,No,1,32.96666666666667
1515,High,Clear,No,1,28.25
1359,Low,Clear,Yes,0,23.15
1716,Low,Clear,Yes,0,29.1
675,Low,Clear,Yes,0,11.25
78,Medium,Clear,Yes,0,1.8
1771,High,Clear,Yes,0,31.016666666666666
1095,High,Clear,Yes,0,19.75
125,Low,Clear,Yes,0,2.0833333333333335
653,Medium,Clear,Yes,0,11.383333333333333
1476,Medium,Clear,No,1,27.1
41,High,Clear,Yes,0,1.6833333333333333
980,Medium,Rain,No,1,19.333333333333332
1180,High,Rain,No,1,23.666666666666668
1123,Medium,Rain,No,1,22.216666666666665
640,High,Rain,No,1,14.166666666666666
1623,High,Clear,No,1,30.05
1548,Low,Clear,No,1,27.8
566,Low,Rain,Yes,0,10.433333333333334
493,Low,Clear,No,0,9.716666666666667
478,Low,Rain,No,1,10.466666666666667
1125,Low,Clear,Yes,0,19.25
1113,High,Rain,No,1,22.55
615,Low,Rain,No,1,12.75
1383,High,Rain,Yes,1,25.55
1700,Medium,Clear,No,1,30.833333333333332
782,Low,Clear,Yes,0,13.033333333333333
1150,Medium,Rain,Yes,1,21.166666666666668
276,Low,Rain,No,1,7.1
1744,High,Clear,Yes,0,30.566666666666666
682,High,Rain,Yes,1,13.366666666666667
1008,Medium,Clear,No,1,19.3
312,High,Clear,Yes,0,6.2
353,Medium,Clear,No,1,7.883333333333334
1999,Medium,Rain,Yes,1,35.31666666666667
1265,High,Rain,Yes,1,23.583333333333332
1795,High,Clear,Yes,0,31.416666666666668
1490,Low,Rain,No,1,27.833333333333332
1866,Medium,Clear,Yes,0,32.1
1029,High,Rain,No,1,21.15
1486,High,Clear,No,1,27.766666666666666
1897,Low,Clear,Yes,0,32.11666666666667
1663,Medium,Clear,No,1,30.216666666666665
1796,High,Clear,No,1,32.93333333333334
384,Low,Rain,Yes,0,7.4
248,High,Clear,Yes,0,5.133333333333334
1419,High,Clear,Yes,0,25.15
1330,Low,Rain,No,1,25.166666666666668
363,High,Rain,Yes,1,8.05
1802,High,Rain,Yes,1,32.53333333333333
1282,Medium,Rain,No,1,24.866666666666667
1621,High,Clear,No,1,30.016666666666666
359,High,Rain,Yes,1,7.983333333333333
770,Low,Rain,No,1,15.333333333333334
790,Medium,Rain,Yes,0,14.666666666666666
323,High,Rain,Yes,1,7.383333333333334
1207,Medium,Rain,Yes,1,22.116666666666667
585,Medium,Clear,No,1,11.75
1508,Medium,Clear,Yes,0,26.133333333333333
1911,Medium,Rain,No,1,35.35
390,Medium,Clear,No,1,8.5
428,High,Rain,Yes,1,9.133333333333333
805,Medium,Clear,No,1,15.416666666666666
1154,Medium,Clear,No,1,21.733333333333334
1850,Low,Clear,Yes,0,31.333333333333332
397,Low,Rain,Yes,0,7.616666666666666
364,Low,Clear,No,0,7.566666666666666
1347,Low,Clear,Yes,0,22.95
1940,Medium,Clear,No,1,34.833333333333336
1630,Low,Rain,Yes,0,28.666666666666668
111,High,Rain,Yes,1,3.85
662,Medium,Clear,No,1,13.033333333333333
1782,Medium,Clear,No,1,32.2
1255,Low,Rain,No,1,23.916666666666668
507,High,Rain,Yes,1,10.45
1688,Medium,Clear,Yes,0,29.133333333333333
1079,Low,Rain,Yes,0,19.483333333333334
1307,High,Rain,Yes,1,24.283333333333335
1406,Low,Clear,No,1,25.433333333333334
1291,High,Clear,Yes,0,23.016666666666666
1478,Low,Clear,No,1,26.633333333333333
794,High,Rain,Yes,1,15.233333333333333
1088,High,Rain,No,1,22.133333333333333
1957,Low,Rain,Yes,0,34.11666666666667
219,Low,Clear,Yes,0,3.65
1858,Low,Rain,Yes,0,32.46666666666667
958,High,Rain,Yes,1,17.96666666666667
1202,Medium,Clear,No,1,22.533333333333335
1571,High,Clear,No,1,29.183333333333334
1901,High,Rain,Yes,1,34.18333333333334
1338,Medium,Clear,Yes,0,23.3
1466,Low,Clear,No,1,26.433333333333334
1952,Low,Clear,No,1,34.53333333333333
1633,High,Rain,No,1,31.216666666666665
1282,High,Clear,Yes,0,22.866666666666667
1001,High,Rain,No,1,20.683333333333334
1066,Low,Rain,Yes,0,19.266666666666666
853,Low,Clear,No,0,15.716666666666667
154,High,Rain,No,1,6.066666666666666
1874,Medium,Rain,Yes,1,33.233333333333334
1184,High,Clear,No,1,22.733333333333334
1405,High,Rain,No,1,27.416666666666668
1072,High,Clear,Yes,0,19.366666666666667
170,High,Rain,No,1,6.333333333333334
1577,Low,Clear,No,1,28.283333333333335
413,Low,Clear,No,0,8.383333333333333
1050,Medium,Rain,No,1,21.0
1558,Low,Clear,Yes,0,26.466666666666665
989,Medium,Rain,Yes,0,17.983333333333334
977,Low,Clear,No,0,17.783333333333335
48,Medium,Clear,Yes,0,1.3
384,Medium,Rain,Yes,0,7.9
1482,High,Rain,No,1,28.7
1178,High,Clear,No,1,22.633333333333333
671,Medium,Clear,Yes,0,11.683333333333334
1872,High,Clear,Yes,0,32.7
1310,Medium,Rain,No,1,25.333333333333332
1161,High,Rain,Yes,1,21.85
1203,High,Clear,No,1,23.05
1702,High,Rain,Yes,1,30.866666666666667
1085,Low,Clear,No,1,20.083333333333332
117,High,Rain,Yes,1,3.95
982,High,Clear,Yes,0,17.366666666666667
1808,Medium,Rain,No,1,33.63333333333333
1627,Low,Rain,Yes,0,28.616666666666667
612,High,Rain,Yes,1,12.2
1102,Low,Clear,Yes,0,18.866666666666667
1137,Medium,Rain,No,1,22.45
1145,Medium,Rain,No,1,22.583333333333332
1466,Medium,Rain,No,1,27.933333333333334
594,Low,Clear,No,0,11.4
1188,High,Clear,Yes,0,21.3
1361,Low,Rain,Yes,0,24.183333333333334
1079,Medium,Rain,No,1,21.483333333333334
447,Medium,Clear,Yes,0,7.95
1128,Low,Rain,Yes,0,20.3
1171,Low,Clear,No,1,21.516666666666666
431,Low,Rain,No,1,9.683333333333334
1536,Medium,Clear,No,1,28.1
678,Medium,Clear,No,1,13.3
1056,Low,Rain,No,1,20.6
106,High,Clear,Yes,0,2.7666666666666666
849,Medium,Rain,No,1,17.15
1595,Medium,Clear,No,1,29.083333333333332
1475,High,Clear,No,1,27.583333333333332
1480,Low,Rain,No,1,27.666666666666668
509,Low,Rain,Yes,0,9.483333333333333
1315,Low,Rain,Yes,0,23.416666666666668
881,High,Rain,No,1,18.183333333333334
493,Low,Rain,No,1,10.716666666666667
1658,High,Clear,Yes,0,29.133333333333333
1863,High,Rain,Yes,1,33.55
1303,High,Rain,Yes,1,24.216666666666665
1114,Low,Rain,Yes,0,20.066666666666666
1008,Medium,Rain,No,1,20.3
1805,High,Clear,Yes,0,31.583333333333332
237,High,Clear,No,1,6.45
306,Low,Clear,Yes,0,5.1
24,Medium,Clear,No,1,2.4
1217,Medium,Rain,Yes,1,22.283333333333335
1436,Low,Clear,No,1,25.933333333333334
1779,High,Rain,Yes,1,32.15
1491,Low,Clear,No,1,26.85
1662,Medium,Rain,No,1,31.2
1792,Medium,Rain,No,1,33.36666666666667
1930,High,Clear,Yes,0,33.666666666666664
91,High,Rain,No,1,5.016666666666667
274,High,Clear,No,1,7.066666666666666
1041,High,Clear,No,1,20.35
1151,High,Rain,No,1,23.183333333333334
546,High,Clear,No,1,11.6
782,Low,Clear,No,0,14.533333333333333
127,Medium,Clear,Yes,0,2.6166666666666667
240,Low,Clear,Yes,0,4.0
1473,Medium,Rain,No,1,28.05
1359,Low,Clear,Yes,0,23.15
787,High,Clear,No,1,15.616666666666667
1318,Low,Clear,No,1,23.966666666666665
1711,Low,Clear,No,1,30.516666666666666
767,High,Rain,No,1,16.28333333333333
1500,Medium,Rain,No,1,28.5
1532,High,Rain,Yes,1,28.033333333333335
1085,High,Rain,Yes,1,20.583333333333332
131,Medium,Clear,Yes,0,2.683333333333333
1423,Low,Clear,No,1,25.716666666666665
1628,High,Clear,No,1,30.133333333333333
901,Medium,Clear,No,1,17.016666666666666
1063,Low,Clear,Yes,0,18.216666666666665
707,Medium,Clear,No,1,13.783333333333333
910,Low,Clear,Yes,0,15.166666666666666
557,High,Rain,No,1,12.783333333333333
1939,Medium,Rain,Yes,1,34.31666666666667
1125,Low,Clear,Yes,0,19.25
1482,Medium,Rain,Yes,1,26.7
590,Low,Clear,Yes,0,9.833333333333334
205,High,Rain,Yes,1,5.416666666666666
248,Medium,Clear,No,1,6.133333333333334
1462,High,Rain,No,1,28.366666666666667
910,Medium,Rain,No,1,18.166666666666664
1066,Low,Clear,No,1,19.766666666666666
1844,Low,Rain,Yes,0,32.233333333333334
1074,Low,Rain,No,1,20.9
1989,Low,Clear,No,1,35.15
1558,Low,Clear,No,1,27.966666666666665
1776,High,Clear,Yes,0,31.1
1266,Low,Rain,No,1,24.1
139,Low,Rain,No,1,4.816666666666666
816,Low,Clear,No,0,15.1
1359,Low,Rain,No,1,25.65
517,Medium,Rain,No,1,11.616666666666667
1692,Low,Clear,No,1,30.2
1973,Medium,Rain,No,1,36.38333333333333
1204,High,Clear,No,1,23.066666666666666
283,High,Rain,No,1,8.216666666666667
1945,Low,Rain,Yes,0,33.916666666666664
1777,Low,Rain,No,1,32.61666666666667
795,High,Clear,No,1,15.75
1749,Medium,Rain,Yes,1,31.15
174,High,Rain,No,1,6.4
1399,Medium,Clear,Yes,0,24.316666666666666
1011,High,Rain,Yes,1,19.35
389,Medium,Rain,Yes,0,7.983333333333333
1206,Low,Rain,No,1,23.1
330,High,Rain,No,1,9.0
103,Medium,Clear,Yes,0,2.216666666666667
1076,High,Rain,No,1,21.933333333333334
1409,Medium,Clear,Yes,0,24.483333333333334
1163,Medium,Clear,No,1,21.883333333333333
1303,High,Clear,Yes,0,23.216666666666665
1145,High,Clear,No,1,22.083333333333332
1954,High,Clear,Yes,0,34.06666666666667
1580,Low,Clear,No,1,28.333333333333332
1511,High,Rain,Yes,1,27.683333333333334
647,Low,Rain,No,1,13.283333333333333
323,Medium,Clear,Yes,0,5.883333333333334
503,Medium,Rain,Yes,0,9.883333333333333
761,High,Rain,Yes,1,14.683333333333334
159,Low,Clear,Yes,0,2.65
690,High,Rain,Yes,1,13.5
1330,Low,Clear,No,1,24.166666666666668
1404,Low,Clear,No,1,25.4
685,Low,Rain,No,1,13.916666666666666
824,High,Clear,Yes,0,14.733333333333333
928,Medium,Rain,Yes,0,16.96666666666667
561,Low,Clear,Yes,0,9.35
1714,High,Clear,Yes,0,30.066666666666666
464,Medium,Clear,No,1,9.733333333333334
949,Low,Clear,Yes,0,15.816666666666666
1004,High,Rain,Yes,1,19.233333333333334
414,Medium,Rain,No,1,9.9
711,High,Rain,No,1,15.35
1861,High,Rain,No,1,35.016666666666666
295,Medium,Rain,No,1,7.916666666666667
132,High,Clear,No,1,4.7
1202,High,Rain,Yes,1,22.533333333333335
1158,High,Clear,Yes,0,20.8
655,Medium,Rain,No,1,13.916666666666666
1247,High,Clear,No,1,23.783333333333335
58,Medium,Clear,Yes,0,1.4666666666666668
560,Low,Clear,No,0,10.833333333333334
1749,Low,Rain,No,1,32.15
1785,Medium,Clear,Yes,0,30.75
497,High,Clear,Yes,0,9.283333333333333
1411,Medium,Rain,No,1,27.016666666666666
258,Low,Rain,No,1,6.8
1133,Medium,Clear,No,1,21.383333333333333
70,Low,Rain,Yes,0,2.166666666666667
227,High,Clear,No,1,6.283333333333333
208,Medium,Clear,No,1,5.466666666666667
164,High,Rain,No,1,6.233333333333333
504,High,Clear,Yes,0,9.4
1709,Medium,Rain,No,1,31.983333333333334
687,Medium,Rain,No,1,14.45
46,Low,Clear,Yes,0,0.7666666666666667
1752,Low,Clear,Yes,0,29.7
1594,Medium,Clear,No,1,29.066666666666666
1331,Low,Clear,No,1,24.183333333333334
1360,Medium,Clear,No,1,25.166666666666668
15,Medium,Rain,No,1,3.25
165,High,Clear,No,1,5.25
1578,High,Rain,Yes,1,28.8
1244,Low,Rain,Yes,0,22.233333333333334
67,Low,Rain,Yes,0,2.1166666666666667
1934,Medium,Rain,No,1,35.733333333333334
1817,High,Clear,Yes,0,31.783333333333335
388,Medium,Clear,No,1,8.466666666666667
842,High,Rain,No,1,17.53333333333333
544,Medium,Clear,No,1,11.066666666666666
39,High,Rain,No,1,4.15
1122,Low,Clear,No,1,20.7
1302,High,Clear,No,1,24.7
487,Low,Clear,No,0,9.616666666666667
389,Medium,Clear,No,1,8.483333333333334
121,Low,Rain,Yes,0,3.0166666666666666
717,High,Rain,No,1,15.45
1859,Medium,Clear,Yes,0,31.983333333333334
267,Medium,Rain,No,1,7.45
632,High,Clear,No,1,13.033333333333333
1433,Medium,Rain,Yes,1,25.883333333333333
1871,High,Rain,Yes,1,33.68333333333334
1434,Medium,Clear,No,1,26.4
607,High,Rain,Yes,1,12.116666666666667
1286,High,Rain,Yes,1,23.933333333333334
676,High,Clear,Yes,0,12.266666666666667
1358,Medium,Rain,No,1,26.133333333333333
1908,Medium,Clear,No,1,34.3
1936,High,Rain,Yes,1,34.766666666666666
1973,High,Clear,No,1,35.88333333333333
1305,Low,Rain,Yes,0,23.25
312,Low,Clear,Yes,0,5.2
1199,Low,Rain,Yes,0,21.483333333333334
1870,Low,Rain,No,1,34.16666666666667
308,Medium,Rain,Yes,0,6.633333333333334
446,Medium,Clear,No,1,9.433333333333334
391,Low,Rain,Yes,0,7.516666666666667
976,High,Rain,Yes,1,18.266666666666666
1445,High,Clear,No,1,27.083333333333332
1139,Low,Clear,Yes,0,19.483333333333334
1901,High,Clear,No,1,34.68333333333334
1476,Low,Rain,Yes,0,26.1
147,High,Rain,No,1,5.95
1147,Medium,Rain,No,1,22.616666666666667
1578,High,Rain,No,1,30.3
1796,High,Clear,No,1,32.93333333333334
1035,Low,Rain,No,1,20.25
1773,Low,Rain,No,1,32.55
1750,High,Rain,Yes,1,31.666666666666668
454,High,Rain,Yes,1,9.566666666666666
172,High,Rain,Yes,1,4.866666666666667
947,Low,Clear,No,0,17.28333333333333
365,Medium,Rain,No,1,9.083333333333332
1528,Medium,Rain,Yes,1,27.466666666666665
1362,High,Rain,Yes,1,25.2
365,Low,Rain,No,1,8.583333333333332
510,High,Clear,Yes,0,9.5
1272,Low,Rain,No,1,24.2
1724,High,Clear,Yes,0,30.233333333333334
1197,Low,Rain,Yes,0,21.45
1327,Medium,Clear,No,1,24.616666666666667
13,Low,Clear,No,0,1.7166666666666668
751,Medium,Clear,Yes,0,13.016666666666667
1782,Low,Clear,No,1,31.7
990,Medium,Clear,No,1,18.5
309,High,Rain,No,1,8.65
1989,High,Rain,No,1,37.15
15,High,Rain,Yes,1,2.25
556,High,Clear,No,1,11.766666666666667
932,Medium,Rain,No,1,18.53333333333333
605,High,Clear,Yes,0,11.083333333333334
380,Medium,Clear,No,1,8.333333333333332
1656,Low,Clear,Yes,0,28.1
1915,High,Clear,No,1,34.91666666666667
265,Low,Clear,Yes,0,4.416666666666667
1424,Medium,Rain,No,1,27.233333333333334
66,Medium,Rain,Yes,0,2.6
33,Medium,Clear,No,1,2.55
1215,Low,Rain,Yes,0,21.75
1774,High,Rain,No,1,33.56666666666666
508,High,Rain,No,1,11.966666666666667
1839,Medium,Clear,No,1,33.15
813,High,Rain,No,1,17.05
1442,Medium,Clear,No,1,26.533333333333335
1655,Medium,Clear,Yes,0,28.583333333333332
1881,Medium,Clear,No,1,33.85
880,Low,Clear,No,0,16.166666666666664
1126,High,Clear,No,1,21.766666666666666
1517,Medium,Clear,No,1,27.783333333333335
1392,Medium,Rain,No,1,26.7
1150,High,Clear,No,1,22.166666666666668
1857,Medium,Rain,Yes,1,32.95
1308,Low,Clear,Yes,0,22.3
769,Low,Clear,Yes,0,12.816666666666666
857,Medium,Clear,Yes,0,14.783333333333333
1663,Medium,Clear,Yes,0,28.716666666666665
1234,Medium,Clear,Yes,0,21.566666666666666
1341,Medium,Rain,No,1,25.85
244,Medium,Rain,Yes,0,5.566666666666666
1741,Medium,Rain,Yes,1,31.016666666666666
843,High,Rain,Yes,1,16.05
1674,Low,Rain,No,1,30.9
569,Medium,Rain,Yes,0,10.983333333333333
1961,Medium,Rain,Yes,1,34.68333333333333
1895,Low,Rain,Yes,0,33.08333333333333
1800,High,Rain,Yes,1,32.5
1075,Medium,Rain,No,1,21.416666666666668
1577,Low,Rain,Yes,0,27.783333333333335
826,Low,Clear,Yes,0,13.766666666666667
1839,Low,Rain,Yes,0,32.15
1670,High,Clear,Yes,0,29.333333333333332
1131,Low,Rain,Yes,0,20.35
761,High,Rain,No,1,16.183333333333334
946,High,Clear,No,1,18.266666666666666
1943,High,Clear,Yes,0,33.88333333333333
701,Medium,Clear,No,1,13.683333333333334
1440,High,Rain,Yes,1,26.5
1087,High,Clear,Yes,0,19.616666666666667
917,High,Rain,Yes,1,17.28333333333333
528,High,Clear,No,1,11.3
496,High,Rain,Yes,1,10.266666666666667
797,Low,Rain,No,1,15.783333333333333
28,High,Rain,No,1,3.966666666666667
1268,Low,Rain,Yes,0,22.633333333333333
712,High,Rain,Yes,1,13.866666666666667
618,Medium,Rain,Yes,0,11.8
965,High,Rain,No,1,19.583333333333332
1407,Low,Rain,No,1,26.45
1348,Medium,Clear,No,1,24.966666666666665
1609,Medium,Clear,Yes,0,27.816666666666666
1192,Medium,Rain,No,1,23.366666666666667
303,Medium,Rain,No,1,8.05
1104,Medium,Clear,No,1,20.9
54,High,Clear,No,1,3.4
1879,Medium,Rain,Yes,1,33.31666666666666
394,Low,Rain,No,1,9.066666666666666
353,High,Rain,No,1,9.383333333333333
445,Medium,Clear,Yes,0,7.916666666666667
1603,High,Clear,No,1,29.716666666666665
564,Low,Rain,No,1,11.9
315,Low,Clear,Yes,0,5.25
884,Low,Rain,Yes,0,15.733333333333333
993,Low,Clear,No,0,18.05
1883,High,Clear,No,1,34.38333333333333
1856,Medium,Rain,No,1,34.43333333333334
1838,High,Rain,No,1,34.63333333333333
676,Medium,Clear,Yes,0,11.766666666666667
387,Low,Clear,No,0,7.95
48,High,Clear,No,1,3.3
121,Low,Clear,No,0,3.5166666666666666
777,Low,Rain,No,1,15.45
279,Low,Rain,No,1,7.15
1500,High,Clear,Yes,0,26.5
1398,Medium,Rain,Yes,1,25.3
1119,Low,Rain,Yes,0,20.15
1422,Low,Clear,Yes,0,24.2
1950,Low,Clear,Yes,0,33.0
1176,High,Rain,Yes,1,22.1
980,Medium,Clear,Yes,0,16.833333333333332
1712,Medium,Rain,Yes,1,30.533333333333335
1381,Medium,Clear,No,1,25.516666666666666
1098,Medium,Clear,Yes,0,19.3
912,High,Rain,No,1,18.7
487,Low,Clear,No,0,9.616666666666667
1893,High,Rain,No,1,35.55
1003,Medium,Rain,Yes,1,18.716666666666665
1611,High,Clear,No,1,29.85
1470,Low,Clear,No,1,26.5
1126,High,Rain,No,1,22.766666666666666
1941,Medium,Clear,Yes,0,33.35
633,High,Rain,No,1,14.05
1672,Low,Rain,Yes,0,29.366666666666667
1991,High,Clear,Yes,0,34.68333333333333
1545,Medium,Clear,No,1,28.25
352,Medium,Clear,Yes,0,6.366666666666666
636,Low,Clear,No,0,12.1
669,Medium,Rain,No,1,14.15
983,Medium,Clear,Yes,0,16.883333333333333
192,High,Clear,Yes,0,4.2
1069,Low,Rain,No,1,20.816666666666666
961,Medium,Rain,Yes,0,17.516666666666666
63,Low,Clear,No,0,2.55
195,High,Rain,No,1,6.75
957,Medium,Clear,No,1,17.95
708,Medium,Rain,Yes,0,13.3
1977,Low,Rain,Yes,0,34.45
290,Low,Clear,No,0,6.333333333333333
1408,Medium,Clear,Yes,0,24.466666666666665
951,Low,Clear,Yes,0,15.85
1127,High,Rain,Yes,1,21.283333333333335
1748,Low,Clear,Yes,0,29.633333333333333
108,Low,Clear,No,0,3.3
1134,Low,Rain,No,1,21.9
975,Low,Rain,No,1,18.75
439,High,Rain,No,1,10.816666666666666
1864,Low,Clear,Yes,0,31.566666666666666
844,Medium,Rain,Yes,0,15.566666666666666
182,Medium,Clear,No,1,5.033333333333333
1369,High,Clear,No,1,25.816666666666666
79,Medium,Rain,Yes,0,2.8166666666666664
689,High,Clear,No,1,13.983333333333333
1235,High,Rain,No,1,24.583333333333332
1233,High,Clear,No,1,23.55
869,Low,Rain,No,1,16.983333333333334
662,Low,Clear,Yes,0,11.033333333333333
419,Medium,Clear,Yes,0,7.483333333333333
201,High,Rain,No,1,6.85
1475,Medium,Clear,No,1,27.083333333333332
1260,High,Rain,No,1,25.0
1464,Medium,Clear,No,1,26.9
1481,High,Clear,No,1,27.683333333333334
611,Low,Rain,Yes,0,11.183333333333334
1218,High,Clear,Yes,0,21.8
1771,Low,Rain,No,1,32.516666666666666
1686,Low,Rain,Yes,0,29.6
1712,High,Rain,Yes,1,31.033333333333335
318,High,Clear,No,1,7.8
1226,Medium,Rain,No,1,23.933333333333334
773,High,Rain,No,1,16.383333333333333
14,Medium,Clear,Yes,0,0.7333333333333334
555,Medium,Rain,Yes,0,10.75
627,Medium,Rain,Yes,0,11.95
1941,Low,Rain,Yes,0,33.85
1130,Low,Clear,No,1,20.833333333333332
1472,High,Rain,No,1,28.533333333333335
213,Low,Rain,No,1,6.05
45,High,Clear,Yes,0,1.75
